"Tabla de indicadores","","Fecha de descarga: 18-08-2017 (18:00:59)","","","","","","","","","","","","",""
"Tapachula, Chiapas","Consumo (l/h/d)","","","","","","","123.88","133.43","126.88","","","","",""
"Tepeji del Río, Hidalgo","Consumo (l/h/d)","115.76","108.7","107.49","108.69","104.44","103.95","104.75","98.83","93.97","92.68","84.04","87.02","83.06","85.97"
"Tlaxcala, Tlaxcala","Consumo (l/h/d)","","","","","238.64","199.33","238.49","196.48","191.03","156.67","208.21","","",""
"Tultitlán, México","Consumo (l/h/d)","","","","","","","104.63","","","","","","",""
"Zacapu, Michoacán","Consumo (l/h/d)","","","","","","","","","","","","","","477.86"
"Santa Catarina, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","127.53","","148.81","165.63"
"Loreto, Baja California Sur","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Tierra Blanca, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","126.95","126.91","117.54",""
"Victoria, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","186.36","","152.9","162.22"
"Santa María del Oro, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Yuriria, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","133.55","131.24","133.4","105.98"
"Ixtlán, Michoacán","Consumo (l/h/d)","","","","","","","","","","","","","108.33",""
"Salvador Alvarado, Sinaloa","Consumo (l/h/d)","","","","","","","","","","339.76","352.68","343.86","335.97","329.17"
"Badiraguato, Sinaloa","Consumo (l/h/d)","","","","","","","","483.91","438.46","481.97","439.21","424.74","357.55",""
"Atizapán de Zaragoza, México","Consumo (l/h/d)","","","","","","","","","","","","102.81","97.04","90.56"
"Bahía de Banderas, Nayarit","Consumo (l/h/d)","","","","","","","","","","","86.21","","","269.47"
"Huasca de Ocampo, Hidalgo","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Concepción del Oro, Zacatecas","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Ruiz, Nayarit","Consumo (l/h/d)","","","","","","","","","","","102.57","86.36","",""
"Tecuala, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Río Grande, Zacatecas","Consumo (l/h/d)","","","","","","","","","","","","","174.9","151.27"
"Jalpa, Zacatecas","Consumo (l/h/d)","","","","","","","","202.53","217.01","169.99","151.75","153.34","159.23",""
"San Pedro Cholula, Puebla","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Empalme, Sonora","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Chalco, México","Consumo (l/h/d)","","","","","","","","","102.33","102.3","113.83","115.51","117.96","110.24"
"Luis Moya, Zacatecas","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Tlaltenango, Zacatecas","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Monte Escobedo, Zacatecas","Consumo (l/h/d)","","","","","","","146.23","187.99","171.03","153.73","196.89","198.66","192.78","195.82"
"Tequesquitengo, Morelos","Consumo (l/h/d)","","","","","","","","","","","","","","144.04"
"Chiautempan, Tlaxcala","Consumo (l/h/d)","","","","","","","","","","","","","",""
"González, Tamaulipas","Consumo (l/h/d)","179.36","188.3","185.33","177.92","178.6","166.99","169.3","174.06","178.07","176.82","183.37","185.07","180.41","188.02"
"Acaponeta, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Jala, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","355.35","346.34"
"Lerma, México","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Rosamorada, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","393.81","393.81"
"Calera, Zacatecas","Consumo (l/h/d)","","","","","","","","","","","","","",""
"El Salto, Durango","Consumo (l/h/d)","","","","","","","","","","","","","136.99","146.12"
"Villa Uni?n, Sinaloa","Consumo (l/h/d)","","","","","","","","","","","","","","203.25"
"Asientos, Aguascalientes","Consumo (l/h/d)","","","","","","","","","","","","","","331.22"
"Amatlán de Cañas, Nayarit","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Guachochi, Chihuahua","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Plat?n S?nchez, Veracruz","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Tecate, Baja California","Consumo (l/h/d)","222.74","226.76","219.24","215.51","214.47","206.03","197.3","188.58","175.55","202.45","188.3","196.16","194.37","185.55"
"Tijuana, Baja California","Consumo (l/h/d)","159.36","151.26","149.34","143.46","141.22","135.74","152.05","144.79","134.83","138.04","136.54","133.57","145.14","145.9"
"Ensenada, Baja California","Consumo (l/h/d)","114.71","113.47","113.79","110.47","109.85","128.84","111.92","107.14","162.98","164.63","161.63","155.9","149.85","140.16"
"Mexicali, Baja California","Consumo (l/h/d)","336.03","324.89","299.44","293.63","292.86","282.56","275.47","261.98","250.09","249.24","246.16","240.98","234.96","228.14"
"Torreón, Coahuila","Consumo (l/h/d)","173.74","165.28","151.9","150.42","144.13","138.2","132.33","131.53","130.6","150.77","145.39","133.8","133.41","121.03"
"Saltillo, Coahuila","Consumo (l/h/d)","","99.29","105.68","107.97","110.65","110.48","101.09","113.27","108.82","112.15","106.58","104.45","84.74","100.7"
"Irapuato, Guanajuato","Consumo (l/h/d)","","","","82.05","","","","163.68","142.32","221.27","210.38","85.39","161.03",""
"Celaya, Guanajuato","Consumo (l/h/d)","","","","","207.83","208.73","217.09","144.23","161.01","159.2","149.16","143.16","143.81","141.65"
"Toluca, México","Consumo (l/h/d)","","328.34","321.93","315.29","309.75","304.29","298.94","293.68","288.51","282.5","268.76","264.11","",""
"Atlacomulco, México","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Monterrey, Nuevo León","Consumo (l/h/d)","183.71","181.84","179.62","168.83","186.13","180.53","189.81","184.43","182.24","182.75","174.84","170.86","166.45","177.05"
"Puebla, Puebla","Consumo (l/h/d)","151.16","168.17","152.31","164.42","160.85","149.77","112.79","103.4","107.33","106.17","109.23","114","115.6","129.3"
"Izucar de Matamoros, Puebla","Consumo (l/h/d)","113.81","103.65","162.94","193.65","","","","86.4","157.49","204.2","183.27","197.66","188.8","178.9"
"San Juan del Río, Querétaro","Consumo (l/h/d)","131.48","147.61","138.1","141.89","137.47","131.26","119.52","119.04","112.09","112.12","117.17","119.45","","94.5"
"Othón P. Blanco - Chetumal, Quintana Roo","Consumo (l/h/d)","","","","","","90.68","90.69","86.83","96.38","100.74","105.02","","134.7","136.14"
"Culiacán, Sinaloa","Consumo (l/h/d)","168.71","166.01","167.4","151.61","158.84","164.04","165.73","168.8","152.01","189.28","181.32","124.28","123.39","123.8"
"Guaymas, Sonora","Consumo (l/h/d)","","","","","","","","","","","","","","298.07"
"Córdoba, Veracruz","Consumo (l/h/d)","","","","","","","","","","147.37","176.05","147.91","150.73","142.15"
"Martínez de la Torre, Veracruz","Consumo (l/h/d)","88.58","89.92","91.33","89.38","91.24","99.32","92.67","90.46","89.26","92.75","89.39","84.49","83.86","91.79"
"Xalapa, Veracruz","Consumo (l/h/d)","","","","","","","","","","","120.64","127.06","","107.36"
"Tuxtla Gutiérrez, Chiapas","Consumo (l/h/d)","","101.52","108.2","108.28","103.5","101.82","97.29","91.88","114.23","122.53","111.78","107.32","110.63","124.45"
"Gómez Palacio, Durango","Consumo (l/h/d)","","","","","195.21","189.11","167.85","159.2","149.37","","170.53","170.16","161.31",""
"Durango, Durango","Consumo (l/h/d)","","","","","","","","","","173.93","149.44","144.34","170.87","149.07"
"León, Guanajuato","Consumo (l/h/d)","106.91","105.61","104.37","106.67","104.5","105.29","91.31","89.32","86.84","97.62","97.45","91.21","88.45","92.26"
"Salamanca, Guanajuato","Consumo (l/h/d)","","102.39","101.82","114.87","104.63","103.61","102.87","98.86","91.1","","","111.6","",""
"Guanajuato, Guanajuato","Consumo (l/h/d)","","98.59","97.03","99.93","93.26","92.52","92.76","91.67","90.06","94.57","","203.81","101.22","99.06"
"Acapulco, Guerrero","Consumo (l/h/d)","","","","","","212.32","225.49","270.81","226.83","227.53","220.01","195.36","",""
"Lázaro Cárdenas, Michoacán","Consumo (l/h/d)","","","","","","183.08","","315.18","307.3","114.31","140.26","105.03","84.91","188.6"
"Querétaro, Querétaro","Consumo (l/h/d)","114.48","110.95","108.31","108.23","103.21","","","","","","","182.67","124.32",""
"Guasave, Sinaloa","Consumo (l/h/d)","","","","","","","189.82","180.72","192.42","185.7","167.71","167.25","166","167.91"
"San Luis Río Colorado, Sonora","Consumo (l/h/d)","","287.8","322.09","319.75","325.28","320.35","322.35","319.51","289.82","301.44","303.06","284.91","274.28",""
"Hermosillo, Sonora","Consumo (l/h/d)","","266.69","236.87","209.96","230.69","209.28","226.17","218.33","209.53","210.24","204.22","190.24","194.89","199.34"
"Agua Prieta, Sonora","Consumo (l/h/d)","","","","","","","259.62","279.42","278.74","215.28","233.56","199.7","421.78",""
"Caborca, Sonora","Consumo (l/h/d)","","","","","","","","168.08","","186.18","256.35","245.36","","228.03"
"Valle de Chalco, México","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Nogales, Sonora","Consumo (l/h/d)","","","","","256.26","177.36","","","","","330.86","","",""
"Veracruz, Veracruz","Consumo (l/h/d)","267.59","271.1","273.23","274.07","276.84","252.28","255.83","256.95","265.83","267.69","266.99","275.17","284.32","280.59"
"Minatitlán, Veracruz","Consumo (l/h/d)","","","267.17","223.19","213.84","303.26","257.32","227.49","204.92","193.02","206.09","215.92","211.93","249.47"
"Valladolid, Yucatán","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Zacatecas, Zacatecas","Consumo (l/h/d)","","","258.72","","","","133.11","116.07","114.13","109.55","129.57","127.57","110.23","95.87"
"Mazatlán, Sinaloa","Consumo (l/h/d)","222.12","244.34","245.9","241.85","234.6","231.31","226.05","218.03","202.74","198.74","196.85","192.44","195.11","181.63"
"La Paz BCS, Baja California Sur","Consumo (l/h/d)","","265.94","263.58","248.47","242.63","204.04","200.65","228.58","196.03","193","194.48","191.16","217.85",""
"Playa del Carmen, Quintana Roo","Consumo (l/h/d)","","","","","","","189.41","","","217.91","215.61","247.39","176.28",""
"Felipe Carrillo Puerto, Quintana Roo","Consumo (l/h/d)","","117.49","117.42","123.25","132.32","134.77","159.24","166.1","166.09","90.93","89.74","","",""
"Cozumel, Quintana Roo","Consumo (l/h/d)","","","100.27","102.72","99.17","109.33","114.16","","102.81","93.93","98.26","","92.35","189.52"
"Cd. Juárez, Chihuahua","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Tlalnepantla, México","Consumo (l/h/d)","","","","","","139.43","112.38","113.72","","","124.98","125.1","125.8","122.06"
"Chihuahua, Chihuahua","Consumo (l/h/d)","","207.71","212.37","205.78","205.83","206.95","219.21","204.57","171.39","143.99","139.14","207.14","",""
"Cd. Valles, San Luis Potosí","Consumo (l/h/d)","","95.25","101.44","104.52","137.61","133.15","138.83","143.82","138.77","150.3","141.61","145.37","143.73","132.73"
"Quiroga, Michoacán","Consumo (l/h/d)","","","188.55","282.87","316.87","316.41","351.13","199.85","212.39","223.6","267.19","304.94","232.66","216.99"
"Guadalajara, Jalisco","Consumo (l/h/d)","144.39","141.36","131.26","127.52","119.71","100.69","111.46","145.28","149.76","145.1","150.36","150.45","145.72","139.91"
"Fresnillo, Zacatecas","Consumo (l/h/d)","80.36","100.79","99.42","","106.78","116.69","85.91","108.93","99.36","149.9","154.59","209.61","107.85","99.82"
"Aguascalientes, Aguascalientes","Consumo (l/h/d)","","","","189.17","191.8","190.93","198.43","198.04","190.93","187.05","186.49","175.46","175.85","179.48"
"Tepic, Nayarit","Consumo (l/h/d)","","","","","","","","","238.09","220.02","","","",""
"Nezahualcóyotl, México","Consumo (l/h/d)","","","","144.26","140.85","","","136.39","117.2","","","","",""
"Pachuca, Hidalgo","Consumo (l/h/d)","","","","","87.44","86.48","86.89","99.71","95.38","89.71","80.36","","","84.69"
"Abasolo, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","","","116.39"
"Cd. Manuel Doblado, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Cuautla, Morelos","Consumo (l/h/d)","","","","","","","","","","","","","109.4",""
"Huanímaro, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","84.75","","94.59"
"Piedras Negras, Coahuila","Consumo (l/h/d)","217.91","215.45","209.04","196.44","188.85","184.64","189.13","193.58","183.96","182.23","183.97","177.66","182.76","297.96"
"Acuña, Coahuila","Consumo (l/h/d)","218.54","213.89","206.59","201.54","199.21","158.27","151.32","158.66","169.21","154.27","144.75","166.81","167.08","172.84"
"Sabinas, Coahuila","Consumo (l/h/d)","","","","","","","","87.55","","","125.15","193.51","240.02","215.67"
"Iguala, Guerrero","Consumo (l/h/d)","","","","","","","","","","","","","145.23","118.75"
"Tampico, Tamaulipas","Consumo (l/h/d)","","","476.06","493.63","482.9","455.84","453.67","332.28","453.4","434.48","433.82","450.92","453.14","426.67"
"Reynosa, Tamaulipas","Consumo (l/h/d)","","","","","158.47","153.44","","","","","318.65","","131.33","182.29"
"Los Mochis, Sinaloa","Consumo (l/h/d)","","","","213.81","220.61","222.82","221.73","228.16","231.31","240.07","243.24","247.17","","178.49"
"Manzanillo, Colima","Consumo (l/h/d)","","","","191.57","191.92","","","","","","306.25","282.88","330.67",""
"Puerto Vallarta, Jalisco","Consumo (l/h/d)","280.7","282.67","289.66","271.54","274.67","274.58","267.92","245.03","230.7","223.06","225.69","213.69","226.51","231.89"
"Hidalgo del Parral, Chihuahua","Consumo (l/h/d)","","91.16","110.87","107.35","105.34","107.76","96.33","159.12","110.16","116.69","112.37","110.49","116.65",""
"José María Morelos, Quintana Roo","Consumo (l/h/d)","","","","","","","81.06","85.94","","","80.21","","80.29","87.05"
"Bacalar, Quintana Roo","Consumo (l/h/d)","","","","","","","","","","","","","","86.41"
"Kantunilkin, Quintana Roo","Consumo (l/h/d)","","89.09","81.58","81.88","","85.29","90.89","91.68","85.85","","","","","370.79"
"Monclova-Frontera, Coahuila","Consumo (l/h/d)","","","169.15","176.51","175.11","171.93","176.91","309.45","313.83","318.06","326.72","300.59","329.19",""
"Colima, Colima","Consumo (l/h/d)","","","","","","","","","","","270.69","274.41","","274.79"
"Parras, Coahuila","Consumo (l/h/d)","","","","","","","","173.91","169.68","166.28","397.77","396.9","328.81","339.35"
"Ocampo, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","111.61","",""
"Pénjamo, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Ixmiquilpan, Hidalgo","Consumo (l/h/d)","","","","","","","","","","","","","146.28","139.66"
"Cuauhtémoc, Chihuahua","Consumo (l/h/d)","265.04","268.35","259.44","256.42","257.59","264.54","264.05","250.25","258.5","281.34","","188.74","98.32","95.67"
"Temixco, Morelos","Consumo (l/h/d)","149.44","143.25","142.83","142.47","140.81","138.86","134.18","","151.13","148.28","143.86","129.39","",""
"Cuernavaca, Morelos","Consumo (l/h/d)","","173.75","172.89","190.27","197.12","188.64","187.88","183.77","174.08","","194.16","170.72","153.74","136.68"
"Emiliano Zapata, Morelos","Consumo (l/h/d)","","","","","","101.1","135.04","111.88","104.87","129.82","123.9","125.32","",""
"Xochitepec, Morelos","Consumo (l/h/d)","","","","","","","","","","","","","",""
"San Diego de la Unión, Guanajuato","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Campeche, Campeche","Consumo (l/h/d)","225.97","223.65","219.27","225.65","239.23","234.54","229.94","","","","185.06","84.81","96.7","138.65"
"Cd. Carmen, Campeche","Consumo (l/h/d)","","","","","","","","","94.63","143.85","440.38","","",""
"Villahermosa, Tabasco","Consumo (l/h/d)","","","","","","","","342.69","","300.92","300.25","308.43","308.72","327.15"
"Chapala, Jalisco","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Comitán de Domínguez, Chiapas","Consumo (l/h/d)","","","","","","","","","","439.49","","389.65","",""
"Cuautitlán Izcalli, México","Consumo (l/h/d)","311.21","301.36","313.03","258.32","243.09","239.08","243.01","256.68","286.75","315.39","286.72","272.63","287.67","314.58"
"Delicias, Chihuahua","Consumo (l/h/d)","262.92","316.14","207.17","259.59","314.53","307.16","299.28","278.09","281.05","286.52","214.38","197.63","201.73","204.73"
"Cd. Mante, Tamaulipas","Consumo (l/h/d)","231.89","202.12","202.64","","209.11","196.3","166.87","191.63","206.76","216.7","166.52","164.17","154.72","156.36"
"Ixtapaluca, México","Consumo (l/h/d)","","","","","","","","","","","","","",""
"Matehuala, San Luis Potosí","Consumo (l/h/d)","200.87","202.34","202.97","196.29","194.59","177.93","206.27","208.06","201.02","198.11","186.37","184.34","187.79","170.31"
"Morelia, Michoacán","Consumo (l/h/d)","","","","","","","220.03","220.6","220.2","233.16","215.44","","",""
"Moroleón, Guanajuato","Consumo (l/h/d)","158.53","115.96","115.79","113.71","113.1","110.39","113.3","109.5","106.73","103.62","","","",""
"Naucalpan, México","Consumo (l/h/d)","","","","","","","","","203.04","247.83","153.91","233.33","142.24","251.82"
